,Make,Model,Variant,Transmission,Fuel Type,Price_numeric,Distance_numeric,Age,City
259,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,760000,40000,4,Mohali
260,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,627000,52000,6,Chennai
261,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,860000,15000,3,Chennai
262,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,634000,35000,6,Chennai
263,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,623000,52000,7,Delhi
264,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,638000,35029,6,Gurgaon
265,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,548000,89000,7,Noida
266,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,672000,69000,6,Mumbai
267,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,626000,47500,7,Mumbai
268,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,632000,38027,7,Mumbai
269,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,700000,29800,6,Mumbai
270,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,575000,38000,7,Thane
271,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,711000,14000,6,Mumbai
272,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,616000,39000,7,Kolkata
273,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,829000,41000,5,Mumbai
274,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,913000,33000,3,Delhi
275,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,722000,62000,6,Delhi
276,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,679000,35029,6,Gurgaon
277,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,619000,56000,7,Faridabad
278,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,653000,99000,7,Delhi
279,Maruti Suzuki,Ciaz,Alpha 1.4 AT[2017-2018],Automatic,Petrol,720000,33500,7,Delhi
280,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,648000,45036,6,Bangalore
281,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,632000,66520,6,Chennai
282,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,714000,41000,5,Chennai
283,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,594000,77660,7,Delhi
284,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,611000,47428,7,Delhi
285,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,676000,32126,6,Delhi
286,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,607000,55000,7,Delhi
287,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,578000,103349,6,Ghaziabad
288,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,547000,74919,7,Gurgaon
289,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,585000,93015,7,Delhi
290,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,555000,63684,7,Hyderabad
291,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,620000,92000,6,Hyderabad
292,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,604000,60673,7,Mumbai
293,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,601000,66000,7,Mumbai
294,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,678000,28000,6,Mumbai
295,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,660000,53000,6,Mumbai
296,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,608000,53000,7,Mumbai
297,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,550000,76378,7,Pune
298,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,569000,45000,7,Pune
299,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,624000,61000,6,Pune
300,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,560000,93015,7,Delhi
301,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,566000,77919,7,Delhi
302,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,604000,93000,6,Kharar
303,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,576000,60686,7,Mumbai
304,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,563000,66000,7,Mumbai
305,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,677000,29000,6,Mumbai
306,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,614000,31033,7,Mumbai
307,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,577000,45000,7,Pune
308,Maruti Suzuki,Ciaz,Alpha 1.4 MT[2017-2018],Manual,Petrol,657000,61000,6,Pune
309,Maruti Suzuki,Ciaz,Alpha 1.5,Manual,Petrol,874000,28874,3,Ahmedabad
310,Maruti Suzuki,Ciaz,Alpha 1.5,Manual,Petrol,872000,28610,3,Ahmedabad
311,Maruti Suzuki,Ciaz,Alpha 1.5,Manual,Petrol,886000,11395,3,Ahmedabad
312,Maruti Suzuki,Ciaz,Alpha 1.5,Manual,Petrol,764000,65000,5,Delhi
313,Maruti Suzuki,Ciaz,Alpha 1.5,Manual,Petrol,861000,40000,4,Delhi
314,Maruti Suzuki,Ciaz,Alpha 1.5,Manual,Petrol,874000,25000,4,Delhi
315,Maruti Suzuki,Ciaz,Alpha 1.5,Manual,Petrol,880000,20033,3,Ghaziabad
316,Maruti Suzuki,Ciaz,Alpha 1.5,Manual,Petrol,878000,21000,4,Delhi
317,Maruti Suzuki,Ciaz,Alpha 1.5,Manual,Petrol,968000,16000,3,Delhi
318,Maruti Suzuki,Ciaz,Alpha 1.5,Manual,Petrol,710000,53800,5,Hyderabad
319,Maruti Suzuki,Ciaz,Alpha 1.5,Manual,Petrol,868000,31000,3,Hyderabad
320,Maruti Suzuki,Ciaz,Alpha 1.5,Manual,Petrol,975000,9206,2,Pune
321,Maruti Suzuki,Ciaz,Alpha 1.5,Manual,Petrol,715000,39000,5,Pune
322,Maruti Suzuki,Ciaz,Alpha 1.5 AT [2020-2023],Automatic,Petrol,1020000,93000,3,Delhi
323,Maruti Suzuki,Ciaz,Alpha 1.5 AT [2020-2023],Automatic,Petrol,1070000,24000,2,Noida
324,Maruti Suzuki,Ciaz,Alpha 1.5 AT [2020-2023],Automatic,Petrol,1070000,39000,2,Hyderabad
325,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,448000,84000,9,Ahmedabad
326,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,538000,87000,7,Ahmedabad
327,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,503000,62000,9,Bangalore
328,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,524000,112000,8,Bangalore
329,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,507000,64000,8,Chennai
330,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,591000,88400,6,Chennai
331,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,596000,80000,7,Delhi
332,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,482000,108859,8,Hyderabad
333,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,483000,108000,8,Hyderabad
334,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,645000,98000,5,Hyderabad
335,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,495000,76923,9,Mumbai
336,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,497000,73428,9,Mumbai
337,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,610000,59900,6,Thane
338,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,814000,52649,4,Mumbai
339,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,465000,140026,8,Pune
340,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,574000,36000,7,Pune
341,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,652000,91000,5,Pune
342,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,558000,76000,8,Zirakpur
343,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,820000,52726,4,Mumbai
344,Maruti Suzuki,S-Cross,Alpha 1.6[2014-2017],Manual,Diesel,463000,118000,8,Pune
345,Maruti Suzuki,Baleno,Alpha AGS [2022-2023],Automatic (AMT),Petrol,832000,30183,2,Ahmedabad
346,Maruti Suzuki,Baleno,Alpha AGS [2022-2023],Automatic (AMT),Petrol,947000,2000,1,Chennai
347,Maruti Suzuki,Baleno,Alpha AGS [2022-2023],Automatic (AMT),Petrol,932000,11432,1,Coimbatore
348,Maruti Suzuki,Baleno,Alpha AGS [2022-2023],Automatic (AMT),Petrol,928000,15000,1,Hyderabad
349,Maruti Suzuki,Baleno,Alpha AGS [2022-2023],Automatic (AMT),Petrol,928000,15000,1,Delhi
350,Maruti Suzuki,Baleno,Alpha AGS [2022-2023],Automatic (AMT),Petrol,938000,7000,1,Hyderabad
351,Maruti Suzuki,Baleno,Alpha AGS [2022-2023],Automatic (AMT),Petrol,828000,36001,2,Thane
352,Maruti Suzuki,Baleno,Alpha AGS [2022-2023],Automatic (AMT),Petrol,852000,8368,2,Ahmedabad
353,Maruti Suzuki,Baleno,Alpha AGS [2022-2023],Automatic (AMT),Petrol,838000,27338,2,Pune
354,Maruti Suzuki,Baleno,Alpha AGS [2022-2023],Automatic (AMT),Petrol,944000,3000,1,Pune
355,Maruti Suzuki,Baleno,Alpha AGS [2022-2023],Automatic (AMT),Petrol,928000,15000,1,Delhi
356,Maruti Suzuki,Baleno,Alpha AGS [2022-2023],Automatic (AMT),Petrol,863000,2850,2,Pune
357,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1070000,35000,3,Ahmedabad
358,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1070000,35000,3,Mohali
359,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1160000,52284,3,Bangalore
360,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,957000,52000,5,Bangalore
361,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1070000,37000,4,Bangalore
362,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,876000,50000,5,Mohali
363,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1060000,40000,3,Chennai
364,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1070000,39000,4,Delhi
365,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,962000,47000,5,Delhi
366,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,880000,39000,5,Hyderabad
367,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1080000,26000,3,Kolkata
368,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1070000,31610,3,Kolkata
369,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1190000,24900,3,Mumbai
370,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1200000,13885,2,Navi
371,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,971000,35600,4,Pune
372,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1090000,19000,3,Pune
373,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,974000,35000,4,Pune
374,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,865000,60292,5,Ahmedabad
375,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1190000,20000,2,Chennai
376,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,958000,51696,5,Mumbai
377,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,971000,38000,5,Mumbai
378,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1200000,15001,3,Mumbai
379,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1190000,23000,3,Mumbai
380,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1070000,35652,3,Pune
381,Maruti Suzuki,XL6,Alpha AT Petrol,Automatic (TC),Petrol,1190000,17300,2,Pune
382,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,673000,75000,5,Surat
383,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,702000,30000,5,Ahmedabad
384,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,760000,40643,5,Bangalore
385,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,753000,49793,5,Bangalore
386,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,697000,33000,6,Bangalore
387,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,772000,25000,5,Bangalore
388,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,704000,24359,5,Mysore
389,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,754000,54585,4,Chennai
390,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,680000,57000,6,Delhi
391,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,761000,39000,5,Delhi
392,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,771000,27000,5,Delhi
393,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,753000,50000,5,Delhi
394,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,685000,50000,5,Kolkata
395,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,636000,39210,6,Noida
396,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,754000,48000,5,Delhi
397,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,756000,45000,5,Delhi
398,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,688000,45600,5,Hyderabad
399,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,766000,40000,4,Hyderabad
400,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,619000,60896,6,Hyderabad
401,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,707000,28000,5,Hyderabad
402,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,690000,50357,5,Kolkata
403,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,703000,24815,6,Mumbai
404,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,760000,40739,5,Mumbai
405,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,833000,42500,4,Mumbai
406,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,692000,40000,6,Mumbai
407,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,754000,48500,5,Mumbai
408,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,753000,49000,5,Mumbai
409,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,696000,35000,6,Mumbai
410,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,630000,47328,6,Thane
411,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,711000,12849,5,Thane
412,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,754000,46012,4,Pune
413,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,618000,60168,6,Pune
414,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,737000,70000,5,Delhi
415,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,692000,40185,6,Mumbai
416,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,681000,55000,6,Mumbai
417,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,665000,77000,6,Mumbai
418,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,760000,46285,4,Pune
419,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,715000,12000,5,Pune
420,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,692000,39721,6,Delhi
421,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,696000,35000,6,Delhi
422,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,755000,47424,5,Delhi
423,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,680000,56000,6,Delhi
424,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,846000,28340,4,Delhi
425,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,846000,28100,4,Delhi
426,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,698000,32000,6,Delhi
427,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,630000,39279,6,Noida
428,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,681000,61000,5,Ghaziabad
429,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,752000,51000,5,Delhi
430,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,752000,50450,5,Delhi
431,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,767000,30000,4,Chennai
432,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,751000,52000,4,Chennai
433,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,860000,15883,3,Chennai
434,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,688000,50000,5,Kolkata
435,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,677000,58000,5,Hyderabad
436,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,686000,48000,5,Hyderabad
437,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,700000,27000,5,Hyderabad
438,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT [2018-2020],Automatic,Petrol,737000,70000,4,Mohali
439,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,553000,80000,6,Ahmedabad
440,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,579000,27894,6,Ahmedabad
441,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,614000,62400,6,Bangalore
442,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,626000,43109,6,Bangalore
443,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,619000,55000,6,Bangalore
444,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,544000,92000,6,Kharar
445,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,563000,55581,6,Chennai
446,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,607000,80000,5,Chennai
447,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,685000,48000,5,Delhi
448,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,698000,29000,5,Delhi
449,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,629000,38800,6,Delhi
450,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,689000,42000,5,Delhi
451,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,636000,28600,6,Delhi
452,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,612000,66000,5,Gurgaon
453,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,676000,60700,4,Hyderabad
454,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,700000,25000,4,Hyderabad
455,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,684000,54797,4,Hyderabad
456,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,575000,42821,6,Kolkata
457,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,630000,35236,5,Kolkata
458,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,625000,44500,6,Mumbai
459,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,620000,53565,5,Pune
460,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,689000,40753,4,Ahmedabad
461,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,617000,57085,6,Delhi
462,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,571000,42908,6,Kolkata
463,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,756000,44000,4,Mumbai
464,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,626000,50169,5,Pune
465,Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 [2018-2020],Manual,Petrol,549000,88651,6,Pune
466,Maruti Suzuki,Baleno,Alpha MT,Manual,Petrol,814000,6000,2,Ahmedabad
467,Maruti Suzuki,Baleno,Alpha MT,Manual,Petrol,794000,32000,2,Ahmedabad
468,Maruti Suzuki,Baleno,Alpha MT,Manual,Petrol,874000,29000,1,Chennai
469,Maruti Suzuki,Baleno,Alpha MT,Manual,Petrol,819000,2400,2,Kolkata
470,Maruti Suzuki,Baleno,Alpha MT,Manual,Petrol,798000,20000,2,Kolkata
471,Maruti Suzuki,Baleno,Alpha MT,Manual,Petrol,810000,13800,2,Pune
472,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,974000,22091,3,Ahmedabad
473,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,1070000,29894,3,Bangalore
474,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,1080000,18000,2,Chennai
475,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,869000,47000,4,Gurgaon
476,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,965000,30000,3,Hyderabad
477,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,973000,29000,3,Hyderabad
478,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,815000,12000,5,Hyderabad
479,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,952000,43000,3,Hyderabad
480,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,893000,21000,4,Hyderabad
481,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,878000,32200,4,Kolkata
482,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,887000,24000,4,Kolkata
483,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,976000,23392,3,Kolkata
484,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,1070000,24000,3,Mumbai
485,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,868000,44800,5,Mumbai
486,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,884000,29075,4,Pune
487,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,883000,29000,4,Pune
488,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,1040000,48740,3,Mumbai
489,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,1070000,23500,3,Mumbai
490,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,817000,14914,5,Pune
491,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,1170000,27900,1,Pune
492,Maruti Suzuki,Grand Vitara,Alpha Plus Intelligent Hybrid eCVT,Automatic (e-CVT),Hybrid (Electric + Petrol),1530000,24000,2,Ahmedabad
493,Maruti Suzuki,Grand Vitara,Alpha Plus Intelligent Hybrid eCVT,Automatic (e-CVT),Hybrid (Electric + Petrol),1540000,22000,2,Chandigarh
494,Maruti Suzuki,Grand Vitara,Alpha Plus Intelligent Hybrid eCVT,Automatic (e-CVT),Hybrid (Electric + Petrol),1530000,26000,2,Chandigarh
495,Maruti Suzuki,Grand Vitara,Alpha Plus Intelligent Hybrid eCVT,Automatic (e-CVT),Hybrid (Electric + Petrol),1540000,16917,2,Thane
